0.000000000000000000e+00,-9.164981811968979375e-02,-8.725406642574477789e-02,-8.341536643066388423e-02,-4.811607440138093023e-02,-3.893480134430190448e-02,-4.669841638062074279e-02,-5.124490475296425429e-02,-6.076709625461811093e-02,-8.089215533634826205e-02,-1.085454663685717080e-01,-1.307875560971447915e-01,-1.377791369095668073e-01,-1.423890246114564440e-01,-1.464559845698263918e-01,-1.448369606882283223e-01,-1.396384079591112271e-01,-1.354035979360294351e-01,-1.313190252399294156e-01,-1.261887658328962603e-01,-1.217044911746603258e-01,-1.183429027885333495e-01,-1.153371348446779882e-01,-1.133069547063609989e-01,-1.119261179715370369e-01,-1.111511181626356620e-01,-1.100867238881566151e-01,-1.085879297060436122e-01,-1.069317928525763128e-01,-1.051592987544736207e-01,-1.068836346064157838e-01,-1.103572848425224545e-01,-1.137738751428970935e-01,-1.184529577713950288e-01,-1.203487585791038622e-01,-1.214608765330214835e-01,-1.231372000543322076e-01,-1.238996656962206011e-01,-1.224858180597766105e-01,-1.216705316349979277e-01,-1.189059681236415145e-01,-1.191284557118033466e-01,-1.159644781925247004e-01,-1.127870915588063544e-01,-1.022654152134715999e-01,-8.062050405444688705e-02,-5.096011919346768448e-02,-1.641316903748165149e-02,2.490773183587012898e-02,6.973758030957560861e-02,1.255208058982554276e-01,1.543635941308752202e-01,1.810705335072930189e-01,2.425637035902489247e-01,3.049147173592284821e-01,3.664238819547256387e-01,4.228175255893505402e-01,4.660553463805996999e-01,5.029242407361734779e-01,5.282041153951100299e-01,5.371523266924660422e-01,5.294302540429900450e-01,5.023018419036753279e-01,4.609552013808101978e-01,4.026801595661069766e-01,3.230528893129336887e-01,2.448290482110890842e-01,1.814617045714908838e-01,1.101480797022989649e-01,-1.053765991711014000e-03,-9.408775426435012079e-02,-1.835259822787505823e-01,-2.484571087532476408e-01,-2.821882501765524132e-01,-2.887320210150131072e-01,-2.778974257740486342e-01,-2.496185589285666862e-01,-2.035977313096130614e-01,-1.475326213108918982e-01,-7.234976736302325961e-02,2.534154992633893405e-02,1.569481345671772943e-01,2.722407462409147660e-01,3.927743388799107560e-01,5.103309090808503257e-01,6.253888939373248856e-01,7.171092188410472801e-01,7.704700190372981705e-01,8.356833435298898216e-01,9.578695888192095831e-01,1.037426308332500824e+00,1.116102383557512789e+00,1.136814151054204913e+00,1.132927770843138005e+00,1.125569047516289833e+00,1.118812925140431735e+00,1.113051939729482465e+00,1.108642616072415654e+00,1.106807416460151350e+00,1.105512389084184477e+00
0.000000000000000000e+00,-9.164981811968979375e-02,-8.207696571511746697e-02,-7.559923339598809133e-02,-7.335261981118718078e-02,-7.186567113677679031e-02,-7.025919393787675993e-02,-6.871731629248928330e-02,-6.957341266285355097e-02,-6.944616720301169388e-02,-6.925087709815451464e-02,-6.819122478363137674e-02,-6.772426345062411424e-02,-6.743180904435455703e-02,-6.659684423398072595e-02,-6.604989207973653575e-02,-6.513263878902547654e-02,-6.413266257901822920e-02,-6.283616202372985238e-02,-5.992607127384681071e-02,-5.263353381962353889e-02,-5.016827847947882835e-02,-4.956165846693780935e-02,-4.959597981530366323e-02,-5.002210897218479363e-02,-5.082905811800587231e-02,-5.115654616389990472e-02,-5.100208613171816618e-02,-5.056331560171438422e-02,-4.867211246440780736e-02,-4.540474704805991246e-02,-4.211839147853503607e-02,-3.919771175395470736e-02,-3.663921394965673900e-02,-3.376347893510622117e-02,-3.162585274311022210e-02,-1.746122476551368111e-02,6.135238301188776771e-05,1.871940412592212194e-02,8.003957105915436576e-02,1.977700480729811527e-01,3.685972833311645935e-01,5.811272194211943853e-01,8.406867041750755165e-01,1.111296741712703096e+00,1.359325542893998318e+00,1.533320934847187011e+00,1.599256038509818456e+00,1.620890988824747803e+00,1.607929328906840594e+00,1.580571831544097972e+00,1.549992962161138799e+00,1.517692659141658851e+00,1.485285487250691761e+00,1.454303905254633156e+00,1.421844831562151690e+00,1.391690607549608716e+00,1.365446665841371754e+00,1.339357625765222881e+00,1.309307567743371870e+00,1.275030063856922968e+00,1.235739674666432864e+00,1.164906941515051697e+00,1.069418255643633575e+00,9.453618612996803616e-01,7.724372434075527094e-01,4.887666889241588652e-01,1.577845944624710894e-01,-1.977268729273566616e-01,-5.626069734102320252e-01,-9.006503367940348337e-01,-1.198923666788323850e+00,-1.452248149938522026e+00,-1.619246979582235513e+00,-1.689203059439537746e+00,-1.711819934418570721e+00,-1.701083951833326946e+00,-1.678030308582247443e+00,-1.651831114053039951e+00,-1.624937385420646363e+00,-1.599744176842347265e+00,-1.566198729482108032e+00,-1.535135380396500882e+00,-1.508394573176570663e+00,-1.491117237579485666e+00,-1.474993378485224937e+00,-1.459270786623762639e+00,-1.444352281373172842e+00,-1.429989260490993175e+00,-1.411089268579822198e+00,-1.390374531387439383e+00,-1.366815454284147746e+00,-1.328699411703232247e+00,-1.282528305440010508e+00,-1.235855014617486480e+00,-1.193190623918621185e+00,-1.167869301693719830e+00,-1.150214010928994002e+00,-1.139475469772493588e+00,-1.136343059624448593e+00
0.000000000000000000e+00,-9.164981811968979375e-02,-8.312296798133698983e-02,-4.405598643589338920e-02,-2.903743688829975300e-02,2.057218425025580943e-01,3.602661895562763172e-01,6.149700203469287141e-01,8.571475375405778196e-01,9.318690357194715501e-01,9.287091099480729861e-01,9.004605688361653204e-01,8.404228807783413746e-01,7.892215755692569834e-01,7.244444185200438202e-01,6.663689250505812067e-01,6.195583929962649172e-01,5.798453154066296467e-01,5.457363829256718368e-01,5.158245594356350994e-01,4.899113306282544822e-01,4.664905072057097257e-01,4.452143023371739616e-01,4.261219540148374341e-01,4.088286643738615056e-01,3.930581130707193616e-01,3.793738575635283161e-01,3.667099286445969497e-01,3.554290043384259468e-01,3.449417151123479464e-01,3.351242570684505595e-01,3.257590626936229250e-01,3.166025957315783401e-01,3.080629329646007997e-01,3.003479910537370512e-01,2.923241507384197191e-01,2.842420859929358223e-01,2.766753643884567460e-01,2.693671782047621921e-01,2.619481232818007821e-01,2.542740573475447685e-01,2.479091274699804226e-01,2.450199123951190272e-01,2.428241303086604852e-01,2.456292728453865482e-01,2.485682643865946284e-01,2.492529905967855730e-01,2.494232484118838744e-01,2.711706085672095368e-01,3.003539943284628255e-01,3.275109795190463413e-01,3.517867630132942014e-01,3.724038708829215394e-01,3.896353589818947194e-01,4.028932195607782263e-01,4.089705311271390475e-01,4.148995378030020942e-01,4.184403057977594265e-01,4.217875746914214741e-01,4.410410414994956341e-01,4.613344362697586742e-01,4.859261528593201707e-01,5.106739826142473460e-01,5.232632120814264542e-01,5.304592627888163880e-01,5.233329241990886116e-01,5.007445904473502019e-01,4.513397900491687431e-01,3.623478004298401611e-01,2.583657958972707669e-01,8.814499994018470952e-02,-7.696062515292238781e-02,-2.268737166727086418e-01,-3.732876466274390737e-01,-5.159769351438585616e-01,-6.556200776366538641e-01,-7.364298272007270274e-01,-7.934295597866627414e-01,-8.484878077314338407e-01,-9.021609363078554322e-01,-9.605070192684889152e-01,-1.025136229835762913e+00,-1.087634187480927439e+00,-1.143573629212325748e+00,-1.196792587224776216e+00,-1.239560711981442021e+00,-1.281621651895249459e+00,-1.308519970476156979e+00,-1.334700223427864652e+00,-1.343967761399048610e+00,-1.351941704283960100e+00,-1.353139791053773022e+00,-1.351829573901515591e+00,-1.352803659228765332e+00,-1.356440511506850299e+00,-1.359111596308529180e+00,-1.360484329641124868e+00,-1.362652948148053600e+00,-1.363068086378034893e+00,-1.364015479392662877e+00
0.000000000000000000e+00,2.232105041923050648e-01,2.146466078915764131e-01,3.992290307552087136e-01,6.702501744277912232e-01,7.823538756002024197e-01,8.447913145618670683e-01,8.737143688666487717e-01,8.899947080128718380e-01,8.932766406288815686e-01,8.947450853918443858e-01,8.637118738716826893e-01,8.325433766059517904e-01,7.892049945625088103e-01,7.240363710234468675e-01,6.656272761090173962e-01,6.185247458942270127e-01,5.785528555871434220e-01,5.442121402333857105e-01,5.140947630153661629e-01,4.879932061607177296e-01,4.643986920005196972e-01,4.429630312689505356e-01,4.237191395219913059e-01,4.062814644966106226e-01,3.903721100355432849e-01,3.765536999672894347e-01,3.637653694336764887e-01,3.523647421602969509e-01,3.417681755796470600e-01,3.318530498806759876e-01,3.200011317646324072e-01,3.069597222455135443e-01,2.947448587367512696e-01,2.597438377185580793e-01,2.259025864714148124e-01,1.992844657391230623e-01,1.827488219752959886e-01,1.667599551357813181e-01,1.564426812650741294e-01,1.460895956793266393e-01,1.372836852593265489e-01,1.325313526455517421e-01,1.279581452731622937e-01,1.241935440719014183e-01,1.209140056384193362e-01,1.187148757389072801e-01,1.163243603859912961e-01,1.134063043649199687e-01,1.098269151540784000e-01,1.068162240837704086e-01,1.018915397749608764e-01,9.410605559009514731e-02,8.704266377863202619e-02,7.305356844014995743e-02,5.626556791380820516e-02,3.936490253996151323e-02,1.171551277652172797e-02,-1.506972666867747133e-02,-5.818360847253254559e-02,-1.090259288104061669e-01,-1.584486673044888383e-01,-2.149175997692455709e-01,-2.692520912939367350e-01,-3.246732364450260477e-01,-3.818107972517728044e-01,-4.378486370325340160e-01,-4.952657801814484562e-01,-5.518268301314380730e-01,-6.071552454799488130e-01,-6.612278981668443523e-01,-7.142199438873987338e-01,-7.336776037376835369e-01,-7.445629503234563185e-01,-7.549237928187425561e-01,-7.652742514484877079e-01,-7.751306435834044439e-01,-7.944100627316302843e-01,-8.156938068268004827e-01,-8.304683666324500502e-01,-8.331730016287319796e-01,-8.367511713950396279e-01,-8.448421359760240890e-01,-8.543033446061999436e-01,-8.627726235813585332e-01,-8.623966043568087603e-01,-8.621398225711026653e-01,-8.663939210970194038e-01,-8.727652107149767025e-01,-8.792767513326824602e-01,-8.822936074878496848e-01,-8.852934474925648889e-01,-8.900789078420480172e-01,-8.965619983798656101e-01,-9.034770518750208090e-01,-9.087199363868544433e-01,-9.147866564623229335e-01,-9.199364993176697425e-01,-9.233669707872675936e-01,-9.271305657833868175e-01
0.000000000000000000e+00,-9.164981811968979375e-02,1.123132048893704833e-02,9.462432901443086630e-02,1.583239224551714897e-01,2.011970099496913911e-01,2.474840700634508561e-01,3.450823958052638973e-01,3.550316773347512722e-01,3.546656115988820468e-01,3.780103555258556569e-01,3.813993360199323668e-01,3.759511094179987523e-01,3.609500120468949191e-01,3.649160118883734705e-01,3.646196305864041753e-01,3.630310575288733244e-01,3.565812380115710445e-01,3.452662398779277053e-01,3.317901379567336217e-01,3.250050010098596842e-01,3.122028274923511204e-01,2.972867145865046856e-01,2.837245267602561682e-01,2.315890592889666977e-01,1.663584780830605625e-01,9.720943870299059153e-02,1.564748579332278164e-02,-7.303419320062018438e-02,-1.699318670942496223e-01,-2.844113407163370022e-01,-4.502293769158788872e-01,-6.641597711201475684e-01,-8.210236815645273190e-01,-9.744171352735612190e-01,-1.127831975271259779e+00,-1.301421675340018069e+00,-1.470346230617062044e+00,-1.634237608376831297e+00,-1.792379921795756559e+00,-1.864522651704184186e+00,-1.930684137261003741e+00,-2.041025674253074573e+00,-2.063665325381054405e+00,-2.065446947443836834e+00,-2.060302232679281254e+00,-2.046542052734029671e+00,-2.044084802980428162e+00,-2.052220970571921654e+00,-2.034495995213877251e+00,-2.015854594219617102e+00,-1.999086525751274657e+00,-1.981186136332632630e+00,-1.959613405064059455e+00,-1.938820376859266448e+00,-1.916805031712676577e+00,-1.894057438712428265e+00,-1.870554849135337649e+00,-1.844867714809238279e+00,-1.818283064037287122e+00,-1.791744720841746075e+00,-1.765572238433749330e+00,-1.734692890984397051e+00,-1.701852329039113432e+00,-1.669043633319698738e+00,-1.634493909947002388e+00,-1.600563906401664793e+00,-1.566354567670172449e+00,-1.535548098647783855e+00,-1.507371845492753826e+00,-1.481344581202105992e+00,-1.454150900611693054e+00,-1.428626068240040015e+00,-1.404291111762778765e+00,-1.378924174536978242e+00,-1.353374382038158963e+00,-1.329376006638608887e+00,-1.310504110846733017e+00,-1.285755069540737372e+00,-1.261686700707106423e+00,-1.242198623365941668e+00,-1.225693820836397219e+00,-1.209841928152896484e+00,-1.193461297352032657e+00,-1.179336135785792772e+00,-1.166251070772228227e+00,-1.153502334383297079e+00,-1.141395233007302501e+00,-1.129803514942513631e+00,-1.118734770037596249e+00,-1.108533799295265743e+00,-1.097911386766013075e+00,-1.088476550582244684e+00,-1.081751014731661131e+00,-1.074637242516256697e+00,-1.068583223306054375e+00,-1.064521947537451219e+00,-1.061722463314744402e+00,-1.059217371073035263e+00,-1.056350047273454384e+00
0.000000000000000000e+00,4.213851902596509880e-01,4.356170544050044779e-01,4.410350751882294307e-01,4.218059264551969334e-01,4.517007939516392567e-01,4.894109101333101175e-01,5.130448779058289777e-01,5.664130641038318537e-01,6.023829550319156345e-01,6.474908960101565247e-01,6.994610305161456099e-01,7.442268003840728507e-01,8.107217522770053808e-01,8.746356480241579412e-01,9.334315989383517032e-01,1.003963170321448883e+00,1.068198612233117739e+00,1.123864105525123058e+00,1.173057846550336292e+00,1.218598649155825164e+00,1.258133145005583264e+00,1.294663999543909760e+00,1.316257727451077830e+00,1.329158444795726091e+00,1.341782426522931448e+00,1.348225645000881601e+00,1.353893995942505146e+00,1.351212911439126474e+00,1.340731548172116927e+00,1.328192586962182009e+00,1.306143654255061071e+00,1.284611826253207578e+00,1.261036208751656895e+00,1.236750750104791408e+00,1.212245006471587727e+00,1.183687506802469924e+00,1.153938582516573552e+00,1.126588094193262890e+00,1.101304526760271241e+00,1.077382263236209559e+00,1.054828697888159805e+00,1.033061711368672642e+00,1.011899125012889922e+00,9.911291320019304241e-01,9.707462105193239710e-01,9.435515784549960427e-01,9.150749773815736177e-01,8.851598936721419841e-01,8.419559180685703970e-01,8.006054600217361594e-01,7.467130366907627215e-01,6.838850149110391463e-01,6.211092701726254051e-01,5.267297324872499686e-01,4.357936235881547660e-01,3.325985403724142087e-01,2.172166940409721303e-01,1.050053836871460700e-01,-2.116667527086615874e-02,-1.463210975685879101e-01,-2.585086298561649065e-01,-3.424070334555711081e-01,-4.234601639656134786e-01,-4.643812950959654295e-01,-4.941488926966458584e-01,-5.180798331935628775e-01,-5.147627190512915618e-01,-5.119823080263243842e-01,-4.973038495259692326e-01,-4.735909756327116304e-01,-4.472822785462486905e-01,-4.000915144708077076e-01,-3.539033108015621210e-01,-2.935093902947529254e-01,-2.203172800661540032e-01,-1.475780807842869413e-01,-4.377215347063923706e-02,5.795026701931644403e-02,1.664855324436674555e-01,2.783263353986712429e-01,3.875748315783600351e-01,4.838631401350488304e-01,5.764028799633164057e-01,6.642996116814530172e-01,7.432766522003773080e-01,8.205705324905450126e-01,8.787521662917304743e-01,9.308298179331684352e-01,9.795090914568003182e-01,1.014999451284021470e+00,1.050448673611379169e+00,1.075544529541572203e+00,1.092364903196454184e+00,1.108685499695234888e+00,1.119144159458298926e+00,1.130699204946799208e+00,1.135822830768949965e+00,1.137830901738855705e+00,1.140381138057694699e+00
0.000000000000000000e+00,3.388090244700343590e-01,2.406496932231755037e-01,1.953637598114510432e-01,1.642616585501883997e-01,1.398904729480212050e-01,1.264923839840408071e-01,1.306782159333463866e-01,1.319604545235006643e-01,1.326600691072546967e-01,1.347623793741326292e-01,1.385958455658897470e-01,1.422048312027729688e-01,1.449836079990260984e-01,1.489774312559297986e-01,1.356097597144766964e-01,1.185262292325580530e-01,1.040321157646421218e-01,9.175861255009551409e-02,7.134536564602833586e-02,3.506307190392878026e-02,1.604251306786216771e-03,-2.900309292752355911e-02,-5.770453426983186695e-02,-9.599391585407907046e-02,-1.346902651284730412e-01,-1.706593146874676448e-01,-2.039383346086171556e-01,-2.368702499890311675e-01,-2.724420059603292477e-01,-3.048643668396887607e-01,-3.349512686955484764e-01,-3.633361236020399843e-01,-3.963604175420294973e-01,-4.275975749524413838e-01,-4.575986275076260879e-01,-4.867323373891424554e-01,-5.166003341553265793e-01,-5.490950751652937667e-01,-5.819244166467345547e-01,-6.149664295537805581e-01,-6.466663357525506139e-01,-6.851869061075853695e-01,-7.264765116310649695e-01,-7.646342474905029052e-01,-8.002525062809917600e-01,-8.372812787715946392e-01,-8.800353056471189594e-01,-9.220037476080279459e-01,-9.626580328875411485e-01,-1.001235732375726384e+00,-1.037436299928976569e+00,-1.072536898137815609e+00,-1.106730001702247668e+00,-1.141156489496619297e+00,-1.173064921214413081e+00,-1.192008835448352455e+00,-1.210246196356203230e+00,-1.227272372247838250e+00,-1.243204067260015311e+00,-1.245903532276159131e+00,-1.245164174633136112e+00,-1.244447701822887664e+00,-1.243111094884464363e+00,-1.240596776701496262e+00,-1.231660140785081570e+00,-1.223583240030628794e+00,-1.215634901377593335e+00,-1.208579184892794034e+00,-1.200848414889051918e+00,-1.192658881561061257e+00,-1.184641004395358133e+00,-1.175841458454778277e+00,-1.166481312532767767e+00,-1.156860497153314959e+00,-1.147821825338523283e+00,-1.138757797125153903e+00,-1.129549203008986646e+00,-1.119751511950182188e+00,-1.110021524424768424e+00,-1.101305905901438287e+00,-1.093851885013149783e+00,-1.087415594571462529e+00,-1.081225724458839021e+00,-1.075584874526071211e+00,-1.070775487937294823e+00,-1.066154566620661326e+00,-1.060824622255870375e+00,-1.055469901814371836e+00,-1.050510074652246884e+00,-1.046273015168386555e+00,-1.041694972575002653e+00,-1.036871787372164011e+00,-1.032570223704418311e+00,-1.028989991271576310e+00,-1.026161095271543422e+00,-1.023570789097595579e+00,-1.021465566640187728e+00,-1.020253467703295724e+00,-1.019430195419149365e+00
0.000000000000000000e+00,4.347067189910633900e-01,5.026667914356881539e-01,5.672443841078859128e-01,6.068002314774810779e-01,6.863612817477594552e-01,8.835681945529001435e-01,1.021143300557152855e+00,1.194026662074148426e+00,1.320632209152486469e+00,1.406562224438936415e+00,1.488120460973875847e+00,1.540649000316510309e+00,1.590001888651617845e+00,1.614095290843047259e+00,1.560783490681424857e+00,1.637078563266107123e+00,1.590180766034473780e+00,1.573599205017734981e+00,1.555229647101184609e+00,1.522673151488691090e+00,1.483622332259319387e+00,1.451906409773294770e+00,1.407803978778338072e+00,1.365872494105710766e+00,1.327085061045281789e+00,1.286190983992776760e+00,1.245876436903740947e+00,1.198017813737992432e+00,1.144214153458282812e+00,1.082711056113601078e+00,1.030294501720338651e+00,9.740838538944391889e-01,9.193548627349640290e-01,8.582856062062548252e-01,7.883643214693800694e-01,7.256218208257920743e-01,6.372776544355138739e-01,5.438253886120747449e-01,4.439186951571408302e-01,3.317918998942673836e-01,2.702518325439652869e-01,1.748265828463731464e-01,8.444083198907692545e-02,5.338054918262835624e-02,3.164829436048895162e-02,-1.049711322080124987e-03,-1.842061479323564566e-02,-2.900477086433523102e-02,-3.338794689576114055e-02,-3.263868039083025335e-02,-3.271904571842063070e-02,-2.087153741348649408e-02,1.578124766440490434e-02,6.472585231640197445e-02,1.313878303388072433e-01,2.802424542621531622e-01,5.265533579780677931e-01,7.400984469778532082e-01,9.397677940435712474e-01,1.024932596598368884e+00,1.117498214829633740e+00,1.228920689730134796e+00,1.289061253488836822e+00,1.360997072278139042e+00,1.392004474013031956e+00,1.407857825472244251e+00,1.431137820278481687e+00,1.435409737027678156e+00,1.436998145654159842e+00,1.432803145761115449e+00,1.419163112521735881e+00,1.407446752547545143e+00,1.391127525074974614e+00,1.358346536723950226e+00,1.273146790641459747e+00,1.153460835455912381e+00,9.823223384417172355e-01,7.375011069517930506e-01,5.085202733241479534e-01,2.588288039827917331e-01,-4.076330709176613672e-03,-2.558396895129478876e-01,-3.762758994211469199e-01,-5.661133811649337044e-01,-6.221172570952309133e-01,-6.573577366494138818e-01,-6.794262985060167681e-01,-6.971448218346973924e-01,-7.335153314254962975e-01,-7.538270449558164277e-01,-7.623168546454409666e-01,-7.641841014668466769e-01,-7.629402932828271977e-01,-7.595268889313915306e-01,-7.575444737314224186e-01,-7.551127674823956415e-01,-7.531397506056694002e-01,-7.507956841112691793e-01,-7.486846151542457806e-01
0.000000000000000000e+00,-6.707032844406001226e-01,-6.424736973541518292e-01,-6.664261826032014113e-01,-6.789226540252782938e-01,-7.081891045124883988e-01,-7.941993248638216096e-01,-8.382279086741650787e-01,-8.796579748559180123e-01,-9.053182520944862421e-01,-9.430463448762850254e-01,-9.858910676774458315e-01,-1.054269174210907156e+00,-1.208929491786657984e+00,-1.344337791889734346e+00,-1.419476169469352955e+00,-1.483987359260660277e+00,-1.558316422901595555e+00,-1.640171720454832949e+00,-1.712000037567976030e+00,-1.790775095769712166e+00,-1.865318091120187649e+00,-1.931792162903616772e+00,-1.996995787929482624e+00,-2.029479864301606984e+00,-2.022770429395838399e+00,-2.023406439122228395e+00,-2.077573930481969366e+00,-2.130036672177999080e+00,-2.168065632686874800e+00,-2.196398652343789060e+00,-2.200542439890559532e+00,-2.167963231147203906e+00,-2.139214019959969626e+00,-2.147383946201895100e+00,-2.154853288699776215e+00,-2.136014181357843711e+00,-2.106280474512825851e+00,-2.080009036981027570e+00,-2.056363286355177955e+00,-2.036734178631284919e+00,-2.029207737683850876e+00,-2.021891396882336878e+00,-2.003924408852595374e+00,-1.975807536994876878e+00,-1.947990518057001630e+00,-1.924658773208536955e+00,-1.903610536391950658e+00,-1.881593458983462419e+00,-1.859566973150886371e+00,-1.835349812870014974e+00,-1.809041422983608260e+00,-1.783794220250724871e+00,-1.756627797964595228e+00,-1.732599827584357932e+00,-1.711550062790478721e+00,-1.691271868377409504e+00,-1.669657553965669061e+00,-1.645488140174912850e+00,-1.621271292205738845e+00,-1.597140095412336924e+00,-1.573304371517327827e+00,-1.550148359285378641e+00,-1.526963971712683055e+00,-1.503494068737375899e+00,-1.477524243788219005e+00,-1.452930189975248698e+00,-1.430034502431104082e+00,-1.408449056393176191e+00,-1.386633584812140940e+00,-1.364817495777842726e+00,-1.343434042145083884e+00,-1.321493219228855098e+00,-1.299621874661446297e+00,-1.278088541212994533e+00,-1.257447195095238612e+00,-1.238821680026777727e+00,-1.221559414591104842e+00,-1.203259441926772810e+00,-1.183569684950980694e+00,-1.165157035569209798e+00,-1.149083108353490035e+00,-1.134299791986691730e+00,-1.120328062979208061e+00,-1.107527222674766998e+00,-1.095701361615901481e+00,-1.084192888097847751e+00,-1.073280395485321614e+00,-1.062844789744985086e+00,-1.052891276758350481e+00,-1.044127604647557161e+00,-1.036455425574275724e+00,-1.029540242453151233e+00,-1.023170168751154963e+00,-1.017540058780420198e+00,-1.012675780014911986e+00,-1.008828295127541130e+00,-1.005865875317303981e+00,-1.003225218146881481e+00,-1.000970269491996856e+00
0.000000000000000000e+00,-2.234878841123970061e-01,-2.136656788246232563e-01,-2.010322636806619045e-01,-1.910276878535753786e-01,-1.639464542002458669e-01,-1.430559553647832716e-01,-1.286915423157861671e-01,-1.210248210337767499e-01,-1.145422001019865688e-01,-1.095453084852766046e-01,-1.048237361835566983e-01,-1.015760096310252131e-01,-9.897439726834400542e-02,-9.635241955509896150e-02,-9.044145615886771405e-02,-8.390347738551943990e-02,-8.098136813245913890e-02,-7.924103739642204824e-02,-7.627486155289209258e-02,-7.364912259524858396e-02,-7.759318263598323495e-02,-8.251225390701484586e-02,-9.310945685553130569e-02,-1.052147819218462038e-01,-1.163595773315932447e-01,-1.263207347445728934e-01,-1.351770435031842410e-01,-1.432986784477087161e-01,-1.581611935351752707e-01,-1.752556168681339011e-01,-1.976823137917617101e-01,-2.214546599484087941e-01,-2.514675093463624722e-01,-2.858927277525615818e-01,-3.231000169144893630e-01,-3.619832718872319499e-01,-4.068488235285251942e-01,-4.546834520749076791e-01,-5.109477122437803276e-01,-5.702873031789537084e-01,-6.196038845445224208e-01,-6.589147364648475502e-01,-6.937074001053292749e-01,-7.217115368712587742e-01,-7.429034158049401260e-01,-7.571610077337835865e-01,-7.662862608247883456e-01,-7.713438491857489421e-01,-7.754331740659641259e-01,-7.767873858065176274e-01,-7.747452830907444188e-01,-7.681277924809103430e-01,-7.618470300120913086e-01,-7.565914978811343339e-01,-7.500969367473786509e-01,-7.418736502258097554e-01,-7.327847859843117373e-01,-7.215272753683659168e-01,-7.085299647075202767e-01,-6.905673281680053677e-01,-6.711295607487693937e-01,-6.485976125099793821e-01,-6.247078374762159436e-01,-5.972066088628484870e-01,-5.678638389617098881e-01,-5.292333374861369899e-01,-4.911764854975139705e-01,-4.538390386306854207e-01,-4.155999289070210767e-01,-3.685549881711714382e-01,-3.227340312218620610e-01,-2.774053396815076011e-01,-2.324611462903620196e-01,-1.865279205196444801e-01,-1.407110727778319026e-01,-8.355586620350338722e-02,-2.420940842328106815e-02,5.544553992047495522e-02,1.299465032653831509e-01,1.887309739561173760e-01,2.459624272995470651e-01,3.121380098544669912e-01,3.752090507469184599e-01,4.279085415844470219e-01,4.786824853542980263e-01,5.235534986933330082e-01,5.674237496167682249e-01,6.015836027156941102e-01,6.354017181343518672e-01,6.505398888564360993e-01,6.650829617752564982e-01,6.795361526306524791e-01,6.937431321125728800e-01,7.060787122344976963e-01,7.185725565124851943e-01,7.247069563991014318e-01,7.306755479602694558e-01,7.318984431310541217e-01,7.322116647795448019e-01
