,subject_nr,Condition,xpos_max,xpos_min,ypos_max,ypos_min,MAD,MAD_time,MD_above,MD_above_time,MD_below,MD_below_time,AD,AUC,xpos_flips,ypos_flips,xpos_reversals,ypos_reversals,RT,initiation_time,idle_time,total_dist,vel_max,vel_max_time,vel_min,vel_min_time,acc_max,acc_max_time,acc_min,acc_min_time
1006,19,0,503,0,0,-537,-71.0942403925759,156.0,60.7161937545008,390.0,-71.0942403925759,156.0,-4.36965399246445,-19544.5,2,0,0,0,593.0,0.0,0.0,830.778124970556,4.56934418160856,93.0,0,0,0.133805068105981,31.0,-0.113012456210952,515.0
1007,10,1,599,-423,0,-393,539.181426981331,251.0,539.181426981331,251.0,-136.506447173465,429.0,95.73544696686,42232.5,3,2,2,0,689.0,0.0,48.0,1875.88610773122,16.5,334.0,0,0,0.75232828817625,349.0,-2.00902781393546,340.0
1008,10,1,0,-443,0,-439,128.138937655566,146.0,128.138937655566,146.0,-0.0064136009938288,275.0,43.1861387211078,49580.0,0,0,0,0,381.0,0.0,97.0,684.738120918548,6.86476510887299,154.0,0,0,0.379807267827437,154.0,-0.625275435633565,162.0
1009,16,0,445,-468,1,-479,653.463830426326,550.899999976042,653.463830426326,550.899999976042,-3.65385718321661,899.599999964004,286.079358003216,163618.0,1,3,1,1,990.0,0.0,0.0,1599.15923259699,8.95424571032324,782.099999964004,0,0,0.199257102052379,749.199999988079,-0.153305439330544,550.899999976042
1010,19,0,267,-589,45,-575,376.136593070474,516.0,376.136593070474,516.0,-17.5306063693257,219.0,92.3432658256718,150983.5,3,1,1,1,859.0,0.0,0.0,1389.38568212653,7.24461485825468,594.0,0,0,0.138840923559574,562.0,-0.143771502470265,484.0
1011,16,1,396,-248,0,-489,440.687326313758,312.300000012037,440.687326313758,312.300000012037,0.0,0.0,168.466851195836,99444.0,2,0,2,0,515.300000012037,0.0,0.0,1209.00185347164,6.31472848757757,415.199999988079,0,0,0.0757800382882839,365.5,-0.103594986976469,465.100000024075
1012,10,1,84,-404,0,-439,236.015936976763,137.0,236.015936976763,137.0,0.0,0.0,73.9914353730554,93446.0,1,1,1,0,421.0,0.0,82.0,813.950179505713,8.63074712399612,154.0,0,0,0.691866386801064,178.0,-0.615546403784312,161.0
1013,19,0,582,-235,4,-570,395.192325143927,578.0,395.192325143927,578.0,-15.0104733607299,375.0,109.251073120929,140138.5,2,1,2,1,812.0,0.0,0.0,1357.97994464057,8.15870360072263,672.0,0,0,0.115083081469844,656.0,-0.130606816393617,515.0
1014,16,1,483,-64,1,-489,161.28274623526,351.900000035996,161.28274623526,351.900000035996,-2.12564470289225,20.2000000479165,47.691529960137,60030.5,2,1,2,1,538.200000047917,0.0,0.0,823.349646041673,5.87985901792196,401.800000011921,0,0,0.0790833338689859,385.0,-0.633273466563223,202.0
1015,10,0,387,0,0,-387,-29.1378308764568,97.0,2.17077389592615,32.0,-29.1378308764568,97.0,-8.16184339388879,-9249.0,0,1,0,0,357.0,0.0,48.0,556.51565884296,4.51559796704711,97.0,0,0,0.165948662039203,137.0,-0.288092292647876,129.0
